review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
"There are still bugs (for Android users anyway), the watch map didn't update when new listings are posted even after refreshing. They will show up however if you click on the map. But it's a great app overall.",4,2024-02-12 11:04:32,Google Play,POSITIVE,0.9989381432533264,"['bugs', 'android users', 'the watch map', 'new listings', 'the map', 'a great app']",neutral,"{'bugs': 'Negative', 'android users': 'Negative', 'the watch map': 'Negative', 'new listings': 'Negative', 'the map': 'Negative', 'a great app': 'Positive'}",bug_report
My trusted Real estate partner !!!! 5 star,5,2024-02-10 06:28:31,Google Play,POSITIVE,0.9987934827804565,"['my trusted real estate partner', '5 star']",joy,"{'my trusted real estate partner': 'Positive', '5 star': 'Positive'}",review
"My go to app for all my real estate thirst. It's amazing some realtors wonder if I am an agent, with all the information I have on any given property.😊",5,2024-02-09 22:09:51,Google Play,POSITIVE,0.9994024038314819,"['my go', 'all my real estate', 'some realtors', 'an agent', 'all the information', 'any given property']",surprise,"{'my go': 'Positive', 'all my real estate': 'Positive', 'some realtors': 'Negative', 'an agent': 'Neutral', 'all the information': 'Positive', 'any given property': 'Neutral'}",review
the best real estate app,5,2024-02-09 19:25:30,Google Play,POSITIVE,0.9998457431793213,['the best real estate app'],surprise,{'the best real estate app': 'Positive'},review
its really good,5,2024-02-07 00:23:38,Google Play,POSITIVE,0.9998441934585571,[],joy,{},review
more details than realtor.ca,5,2024-02-05 06:07:54,Google Play,POSITIVE,0.6676573157310486,['more details'],neutral,{'more details': 'Neutral'},review
the sold and lease values are helpful,4,2024-01-28 23:01:04,Google Play,POSITIVE,0.9990148544311523,['the sold and lease values'],joy,{'the sold and lease values': 'Positive'},review
Well written app. Everything organized clearly with useful stats and notifications. Especially like being able to explore property history.,5,2024-01-28 22:03:59,Google Play,POSITIVE,0.9994237422943115,"['well written app', 'useful stats', 'notifications', 'property history']",neutral,"{'well written app': 'Positive', 'useful stats': 'Positive', 'notifications': 'Positive', 'property history': 'Neutral'}",review
Great 👍,3,2024-01-24 23:39:07,Google Play,POSITIVE,0.9997692704200745,[],joy,{},review
Just an awesome app. This app works flawlessly. Good work.,5,2024-01-22 21:14:30,Google Play,POSITIVE,0.9998780488967896,"['just an awesome app', 'this app', 'good work']",neutral,"{'just an awesome app': 'Positive', 'this app': 'Positive', 'good work': 'Positive'}",review
Very well documented and updated daily.,5,2024-01-20 07:36:38,Google Play,POSITIVE,0.999855637550354,[],neutral,{},review
easy to use and a great resource,4,2024-01-19 18:37:01,Google Play,POSITIVE,0.9998735189437866,['a great resource'],joy,{'a great resource': 'Positive'},review
"Why does this app ask me to create an account (with a password) when I already chose the ""sign in with Google"" option???",2,2024-01-16 02:49:46,Google Play,NEGATIVE,-0.9995773434638977,"['this app', 'an account', 'a password', 'the ""sign', 'google"" option']",neutral,"{'this app': 'Negative', 'an account': 'Neutral', 'a password': 'Neutral', 'the ""sign': 'Positive', 'google"" option': 'Positive'}",review
"Map out areas of interest, estimated values of houses, selling history, photos of expired listing. Beautiful app, please don't change.",5,2024-01-06 18:33:56,Google Play,NEGATIVE,-0.8597951531410217,"['areas', 'interest', 'estimated values', 'houses', 'history', 'photos', 'beautiful app']",neutral,"{'areas': 'Neutral', 'interest': 'Neutral', 'estimated values': 'Neutral', 'houses': 'Neutral', 'history': 'Neutral', 'photos': 'Neutral', 'beautiful app': 'Positive'}",review
The best app for rent buy and sell property,5,2024-01-05 05:15:58,Google Play,POSITIVE,0.9996966123580933,"['the best app', 'rent', 'property']",neutral,"{'the best app': 'Positive', 'rent': 'Neutral', 'property': 'Neutral'}",review
Best realty app I've used by a large margin.,5,2024-01-04 01:29:49,Google Play,POSITIVE,0.999437153339386,"['best realty app', 'a large margin']",neutral,"{'best realty app': 'Positive', 'a large margin': 'Positive'}",review
Website has more listings than the app. App limits to 4 listings for a condo but the site shows all.,1,2024-01-03 03:28:57,Google Play,POSITIVE,0.9082422256469727,"['website', 'more listings', 'the app', 'app limits', '4 listings', 'a condo', 'the site']",neutral,"{'website': 'Positive', 'more listings': 'Positive', 'the app': 'Negative', 'app limits': 'Negative', '4 listings': 'Negative', 'a condo': 'Neutral', 'the site': 'Positive'}",review
Love this app. A must for any serious home buyer investor. Easy to use. Intuitive. Very good and timely listing info.,5,2024-01-02 07:45:03,Google Play,POSITIVE,0.9998244643211365,"['this app', 'a must', 'any serious home buyer investor', 'intuitive', 'very good and timely listing info']",neutral,"{'this app': 'Positive', 'a must': 'Positive', 'any serious home buyer investor': 'Positive', 'intuitive': 'Positive', 'very good and timely listing info': 'Positive'}",review
all the bells and whistles!,5,2023-12-21 06:01:52,Google Play,POSITIVE,0.9975222945213318,"['all the bells', 'whistles']",surprise,"{'all the bells': 'Positive', 'whistles': 'Positive'}",review
"great application, seriously saves me hours.",5,2023-12-16 00:25:03,Google Play,POSITIVE,0.9986771941184998,"['great application', 'hours']",joy,"{'great application': 'Positive', 'hours': 'Positive'}",review
good,4,2023-12-13 21:30:56,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
It's helpful to see previous listing and sale prices. As well as seeing what other houses in the area sold for.,5,2023-11-19 08:01:53,Google Play,POSITIVE,0.9962641596794128,"['previous listing and sale prices', 'other houses', 'the area']",neutral,"{'previous listing and sale prices': 'Positive', 'other houses': 'Neutral', 'the area': 'Neutral'}",review
great app,5,2023-11-16 06:34:22,Google Play,POSITIVE,0.999821126461029,['great app'],joy,{'great app': 'Positive'},review
Dont need a realtor to look up history of sold prices when you have this app! So many useful info.,5,2023-11-05 10:38:21,Google Play,POSITIVE,0.5817019939422607,"['a realtor', 'history', 'sold prices', 'this app', 'so many useful info']",surprise,"{'a realtor': 'Neutral', 'history': 'Neutral', 'sold prices': 'Neutral', 'this app': 'Positive', 'so many useful info': 'Positive'}",review
"works well for my purposes, has lots of features I don't necessarily need or use bubi could see being helpful to others",5,2023-10-26 05:07:50,Google Play,POSITIVE,0.9989175796508789,"['my purposes', 'lots', 'features', 'bubi']",joy,"{'my purposes': 'Positive', 'lots': 'Positive', 'features': 'Positive', 'bubi': 'Neutral'}",feature_request
good to see the history of a location,5,2023-10-24 23:46:59,Google Play,POSITIVE,0.9998511075973511,"['the history', 'a location']",joy,"{'the history': 'Positive', 'a location': 'Positive'}",review
Presenting Inaccurate market status.,1,2023-10-19 21:18:40,Google Play,NEGATIVE,-0.9997254014015198,['inaccurate market status'],neutral,{'inaccurate market status': 'Negative'},review
"Great app, nice to be able to see 7 years sale history, good job!",5,2023-10-15 09:52:37,Google Play,POSITIVE,0.9997816681861877,"['great app', '7 years sale history', 'good job']",joy,"{'great app': 'Positive', '7 years sale history': 'Positive', 'good job': 'Positive'}",review
You can find history for all the house that is perfect,5,2023-10-13 23:25:46,Google Play,POSITIVE,0.999882698059082,"['history', 'all the house']",neutral,"{'history': 'Positive', 'all the house': 'Positive'}",review
great,5,2023-09-20 07:32:23,Google Play,POSITIVE,0.9998630285263062,[],joy,{},review
Excellent app,5,2023-09-15 16:20:21,Google Play,POSITIVE,0.9998356103897095,['excellent app'],neutral,{'excellent app': 'Positive'},review
great insights . analysis and history... customizable options.,5,2023-09-07 23:53:46,Google Play,POSITIVE,0.9998456239700317,"['great insights', 'analysis', 'history', 'customizable options']",joy,"{'great insights': 'Positive', 'analysis': 'Positive', 'history': 'Positive', 'customizable options': 'Neutral'}",review
"Good app, just wish for filters I can put the year of the property for my search!",4,2023-09-07 16:38:59,Google Play,POSITIVE,0.9859829545021057,"['good app', 'filters', 'the year', 'the property', 'my search']",neutral,"{'good app': 'Positive', 'filters': 'Negative', 'the year': 'Neutral', 'the property': 'Neutral', 'my search': 'Neutral'}",feature_request
Very thorough,5,2023-09-07 02:30:13,Google Play,POSITIVE,0.9994720816612244,[],neutral,{},review
Please add school information,4,2023-09-05 06:06:54,Google Play,POSITIVE,0.9869146943092346,['school information'],neutral,{'school information': 'Neutral'},feature_request
One of a kind.,5,2023-09-03 20:43:46,Google Play,POSITIVE,0.9993871450424194,['a kind'],disgust,{'a kind': 'Positive'},review
"This app has bug. When there's featured listing in the same building as other listings and when you try to click on other listings on the map, it shows featured listing only. Which is ethically wrong way to promote featured listing while not letting anyone click on other listings in the same building on the map.",1,2023-08-28 02:07:25,Google Play,NEGATIVE,-0.9995354413986206,"['this app', 'bug', 'the same building', 'other listings', 'other listings', 'the map', 'ethically wrong way', 'other listings', 'the same building', 'the map']",disgust,"{'this app': 'Negative', 'bug': 'Negative', 'the same building': 'Negative', 'other listings': 'Negative', 'the map': 'Negative', 'ethically wrong way': 'Negative'}",bug_report
so much great data. a must have!,5,2023-08-21 06:16:28,Google Play,POSITIVE,0.9990665316581726,['so much great data'],surprise,{'so much great data': 'Positive'},review
like seeing houses in the neighborhood that are sale.,4,2023-08-17 22:04:42,Google Play,POSITIVE,0.9959434866905212,"['houses', 'the neighborhood', 'sale']",surprise,"{'houses': 'Positive', 'the neighborhood': 'Neutral', 'sale': 'Neutral'}",review
amazing,5,2023-08-12 05:38:32,Google Play,POSITIVE,0.999875545501709,[],joy,{},review
Can't view any properties because the app freezes when I try to accept the terms of use. Website works better than the app.,1,2023-07-27 04:26:07,Google Play,NEGATIVE,-0.7370488047599792,"['any properties', 'the app', 'the terms', 'use', 'website', 'the app']",neutral,"{'any properties': 'Negative', 'the app': 'Negative', 'the terms': 'Negative', 'use': 'Neutral', 'website': 'Positive'}",review
easy to use.,5,2023-07-25 05:11:11,Google Play,POSITIVE,0.9991925358772278,[],neutral,{},review
"We used this app for two years to help us get some analytics about house prices, market history and other information. Even used the past pictures to see how properties were upgraded over time. We even found our dream home using the watch area function. You need this app and a good agent and your house shopping experience is guaranteed to be hassle free.",5,2023-07-19 18:32:58,Google Play,NEGATIVE,-0.9879373908042908,"['this app', 'two years', 'some analytics', 'house prices', 'market history', 'other information', 'the past pictures', 'properties', 'time', 'the watch area function', 'this app', 'a good agent', 'your house shopping experience']",neutral,"{'this app': 'Positive', 'two years': 'Neutral', 'some analytics': 'Neutral', 'house prices': 'Neutral', 'market history': 'Neutral', 'other information': 'Neutral', 'the past pictures': 'Neutral', 'properties': 'Neutral', 'time': 'Neutral', 'the watch area function': 'Neutral', 'a good agent': 'Positive', 'your house shopping experience': 'Positive'}",review
the ability to easily search and view sold data is awesome. only improvement (if possible) would be to include attachments like floor plans that show up in the original listing.,5,2023-07-19 17:57:34,Google Play,POSITIVE,0.997787594795227,"['the ability', 'data', 'only improvement', 'attachments', 'floor plans', 'the original listing']",joy,"{'the ability': 'Positive', 'data': 'Positive', 'only improvement': 'Negative', 'attachments': 'Negative', 'floor plans': 'Neutral', 'the original listing': 'Neutral'}",review
very good application for home search,5,2023-07-18 20:12:58,Google Play,POSITIVE,0.9996916055679321,"['very good application', 'home search']",neutral,"{'very good application': 'Positive', 'home search': 'Positive'}",review
"I need to go hom3 alive. My personal effects go to The Scottish, The One and Only #georgetownpres In GeoHi Sylvia, Michele here. Do you want to fly to Dallas, then drive in my 2023, Audi Q5 SLine Sportback that holds 3 to 4 depending on how much gear we hawl to Utah? Burning hot in Texas. Love always, Michele Please do not tell anyone, but I work in the IC Community. Xoxox",5,2023-07-12 08:48:44,Google Play,NEGATIVE,-0.6699608564376831,"['hom3', 'my personal effects', 'the scottish', 'geohi sylvia', 'michele', 'dallas', 'how much gear', 'texas', 'love', 'michele', 'the ic community', 'xoxox']",sadness,"{'hom3': 'Positive', 'my personal effects': 'Neutral', 'the scottish': 'Positive', 'geohi sylvia': 'Neutral', 'michele': 'Positive', 'dallas': 'Neutral', 'how much gear': 'Neutral', 'texas': 'Neutral', 'love': 'Positive', 'the ic community': 'Neutral', 'xoxox': 'Positive'}",review
Downloaded and did not work on my chromebook at all..,1,2023-07-12 04:55:44,Google Play,NEGATIVE,-0.9997637867927551,['my chromebook'],sadness,{'my chromebook': 'Negative'},review
"This is extremely helpful data with the house when I plan to sell and where I may be going. I could look through this data all day, but I wouldn't get anything else done! I have a much clearer picture of my own area and also what is going on in places I've considered for a possible new home town.",5,2023-07-11 05:45:30,Google Play,POSITIVE,0.9269313216209412,"['extremely helpful data', 'the house', 'this data', 'a much clearer picture', 'my own area', 'places', 'a possible new home town']",neutral,"{'extremely helpful data': 'Positive', 'the house': 'Neutral', 'this data': 'Positive', 'a much clearer picture': 'Positive', 'my own area': 'Positive', 'places': 'Neutral', 'a possible new home town': 'Neutral'}",review
Easy to use and very detailed! Great app for house hunting 👌,5,2023-07-08 22:57:51,Google Play,POSITIVE,0.9995383024215698,"['great app', 'house hunting']",joy,"{'great app': 'Positive', 'house hunting': 'Positive'}",review
Great tool for following the market. so nice to see what properties sold for.,5,2023-07-06 18:56:05,Google Play,POSITIVE,0.9997274279594421,"['great tool', 'the market', 'what properties']",joy,"{'great tool': 'Positive', 'the market': 'Positive', 'what properties': 'Positive'}",review
"Well, I was very excited to try this app out based off all of the reviews. The other main realtor app is absolute trash. Download it. Only good for Toronto. I'm on NB. Having Canada in the title is misleading. It's not Canada. It's Toronto.",1,2023-07-04 01:16:34,Google Play,NEGATIVE,-0.9985986351966858,"['this app', 'the reviews', 'the other main realtor app', 'absolute trash', 'toronto', 'canada', 'the title', 'canada', 'toronto']",neutral,"{'this app': 'Positive', 'the reviews': 'Positive', 'the other main realtor app': 'Negative', 'absolute trash': 'Negative', 'toronto': 'Positive', 'canada': 'Negative', 'the title': 'Negative'}",review
awesome,5,2023-06-28 21:52:06,Google Play,POSITIVE,0.9998682737350464,[],joy,{},review
amazing brokers are scared,5,2023-06-24 08:24:07,Google Play,POSITIVE,0.9900801777839661,['amazing brokers'],fear,{'amazing brokers': 'Negative'},review
"Great application, thank you for your hard work.",5,2023-06-21 20:28:40,Google Play,POSITIVE,0.9998577833175659,"['great application', 'your hard work']",joy,"{'great application': 'Positive', 'your hard work': 'Positive'}",review
love it,5,2023-06-19 17:38:35,Google Play,POSITIVE,0.9998753070831299,[],neutral,{},review
"Useful, regularly updated information!",5,2023-06-14 06:26:07,Google Play,POSITIVE,0.9998390674591064,"['useful, regularly updated information']",neutral,"{'useful, regularly updated information': 'Neutral'}",review
Phenomenal app especially the sold prices. This is a game changer. One feedback I have is to add more metrics such as $/sqft and others for comparison purposes as well as allow scrolling through photos on the mobile app as now you cannot scroll through the gallery. Thanks!,5,2023-06-13 12:22:08,Google Play,POSITIVE,0.9986660480499268,"['phenomenal app', 'especially the sold prices', 'a game changer', 'one feedback', 'more metrics', 'comparison purposes', 'photos', 'the mobile app', 'the gallery', 'thanks']",joy,"{'phenomenal app': 'Positive', 'especially the sold prices': 'Positive', 'a game changer': 'Positive', 'one feedback': 'Positive', 'more metrics': 'Positive', 'comparison purposes': 'Neutral', 'photos': 'Neutral', 'the mobile app': 'Positive', 'the gallery': 'Negative', 'thanks': 'Positive'}",feature_request
good,5,2023-06-12 12:46:35,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Piss poor!,1,2023-06-10 02:20:23,Google Play,NEGATIVE,-0.9997850060462952,[],anger,{},review
amazing app,5,2023-06-05 23:21:08,Google Play,POSITIVE,0.9998670816421509,['amazing app'],joy,{'amazing app': 'Positive'},review
the most insightful real estate app for Canadian real estate.,5,2023-05-30 03:40:42,Google Play,POSITIVE,0.999751627445221,"['the most insightful real estate app', 'canadian real estate']",neutral,"{'the most insightful real estate app': 'Positive', 'canadian real estate': 'Neutral'}",review
"Probably 50% of houses sold do not appear on here. They do not respond in their discord when reporting issues with missing data. Too many listings showing as ""this listing is not available to the public"".",1,2023-05-28 04:49:32,Google Play,NEGATIVE,-0.9997314810752869,"['50%', 'houses', 'their discord', 'issues', 'missing data', 'too many listings', 'this listing', 'the public']",neutral,"{'50%': 'Negative', 'houses': 'Negative', 'their discord': 'Negative', 'issues': 'Negative', 'missing data': 'Negative', 'too many listings': 'Negative', 'this listing': 'Negative', 'the public': 'Negative'}",bug_report
Good,5,2023-05-18 09:20:47,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"App is great and easy to use. 4 stars as their representatives, when you message, are idiots. They never answer your questions and never respond when I respond. Just go straight to the listing agent. Lesson learned.",4,2023-05-14 00:46:19,Google Play,NEGATIVE,-0.6732819676399231,"['app', '4 stars', 'their representatives', 'idiots', 'your questions', 'the listing agent', 'lesson']",neutral,"{'app': 'Positive', '4 stars': 'Positive', 'their representatives': 'Negative', 'idiots': 'Negative', 'your questions': 'Negative', 'the listing agent': 'Neutral', 'lesson': 'Negative'}",review
"Instantly outdated all other real estate listing sites and apps! Easy to use, lots of options, stable. Most importantly, has information on past sales, how much they were sold for, whether price dropped or was increased. Additionally, has neighborhood information, ratings/estimates for growth and much more! This is like the inside look into real estate broker systems- everything you would wanna know before buying. No other real estate app did this for me.",5,2023-05-11 15:15:38,Google Play,NEGATIVE,-0.9971988201141357,"['all other real estate', 'sites', 'apps', 'easy to use, lots', 'options', 'information', 'past sales', 'price', 'neighborhood information', 'ratings', 'growth', 'the inside look', 'real estate broker', 'no other real estate app']",neutral,"{'all other real estate': 'Negative', 'sites': 'Negative', 'apps': 'Positive', 'easy to use, lots': 'Positive', 'options': 'Positive', 'information': 'Positive', 'past sales': 'Neutral', 'price': 'Positive', 'neighborhood information': 'Positive', 'ratings': 'Positive', 'growth': 'Positive', 'the inside look': 'Positive', 'real estate broker': 'Positive', 'no other real estate app': 'Positive'}",feature_request
Great app EXCEPT on a tablet; devs PLEASE allow the app to run in landscape on a tablet. Other than this the app is very helpful and well laid out.,3,2023-05-07 19:07:20,Google Play,POSITIVE,0.9996315240859985,"['a tablet', 'devs', 'the app', 'landscape', 'a tablet', 'the app']",neutral,"{'a tablet': 'Negative', 'devs': 'Negative', 'the app': 'Positive', 'landscape': 'Negative'}",review
your Builder is a syncghostsync,5,2023-05-02 13:15:56,Google Play,NEGATIVE,-0.8891343474388123,"['your builder', 'a syncghostsync']",surprise,"{'your builder': 'Neutral', 'a syncghostsync': 'Neutral'}",review
Very informative and well rounded,5,2023-05-02 04:58:38,Google Play,POSITIVE,0.9998719692230225,[],joy,{},review
Great app..on the money 💰,5,2023-04-23 14:00:02,Google Play,POSITIVE,0.9994468092918396,"['great app', 'the money']",joy,"{'great app': 'Positive', 'the money': 'Positive'}",review
"We have been using this app to keep track of market for the past year. Super helpful to see how many times the property has been sold, delisted,etc. A filter I wish they would add is distance from chosen location so it would draw circle on map to show listings inside that area.",4,2023-04-16 23:28:19,Google Play,NEGATIVE,-0.9626023769378662,"['this app', 'track', 'market', 'the past year', 'the property', 'a filter', 'distance', 'chosen location', 'circle', 'map', 'listings', 'that area']",neutral,"{'this app': 'Positive', 'track': 'Neutral', 'market': 'Neutral', 'the past year': 'Neutral', 'the property': 'Negative', 'a filter': 'Negative', 'distance': 'Negative', 'chosen location': 'Neutral', 'circle': 'Negative', 'map': 'Negative', 'listings': 'Negative', 'that area': 'Neutral'}",feature_request
"This app is awesome, never seen anything similar. The watchlists, practically real time data on sold, delisted, past listings is so great!",5,2023-04-11 02:33:53,Google Play,POSITIVE,0.9996015429496765,"['this app', 'the watchlists', 'practically real time data', 'past listings']",surprise,"{'this app': 'Positive', 'the watchlists': 'Positive', 'practically real time data': 'Positive', 'past listings': 'Positive'}",review
Slow. Loads faster by far on website.,2,2023-04-10 04:55:30,Google Play,NEGATIVE,-0.9973924160003662,"['loads', 'website']",neutral,"{'loads': 'Positive', 'website': 'Neutral'}",review
Nice app,5,2023-03-23 21:15:04,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
Wonderful site. Love it 👍👍,5,2023-03-18 02:17:57,Google Play,POSITIVE,0.9998874664306641,['wonderful site'],joy,{'wonderful site': 'Positive'},review
"Very good app for hous le hunting and surveys. It provides a lot of information and details for any listings, area and more.",4,2023-03-16 01:04:34,Google Play,POSITIVE,0.9993333220481873,"['very good app', 'hous le hunting', 'surveys', 'a lot', 'information', 'details', 'any listings', 'area']",neutral,"{'very good app': 'Positive', 'hous le hunting': 'Neutral', 'surveys': 'Neutral', 'a lot': 'Positive', 'information': 'Positive', 'details': 'Positive', 'any listings': 'Neutral', 'area': 'Neutral'}",review
Great app,5,2023-03-11 11:04:31,Google Play,POSITIVE,0.999821126461029,['great app'],joy,{'great app': 'Positive'},review
Easy to use and provides good details whether you're buying or selling.,5,2023-02-28 01:50:44,Google Play,POSITIVE,0.9998018145561218,['good details'],neutral,{'good details': 'Positive'},review
Great app!,5,2023-02-21 09:01:03,Google Play,POSITIVE,0.9998462200164795,['great app'],joy,{'great app': 'Positive'},review
Not like other apps that annoy you before you get any fact!,5,2023-02-08 20:44:02,Google Play,NEGATIVE,-0.9656808972358704,"['other apps', 'any fact']",anger,"{'other apps': 'Negative', 'any fact': 'Neutral'}",review
New update = garbage I used to use this app everyday to check homes but with the latest update they're missing most new homes that come out on MLS. I can find them on other apps though so I'm not sure what's going on with this app.,1,2023-02-02 19:25:28,Google Play,NEGATIVE,-0.9994609951972961,"['garbage', 'this app', 'homes', 'the latest update', 'most new homes', 'mls', 'other apps', 'this app']",disgust,"{'garbage': 'Negative', 'this app': 'Negative', 'homes': 'Neutral', 'the latest update': 'Negative', 'most new homes': 'Negative', 'mls': 'Negative', 'other apps': 'Negative'}",review
Great presentation and details,5,2023-02-02 12:38:18,Google Play,POSITIVE,0.9998787641525269,"['great presentation', 'details']",joy,"{'great presentation': 'Positive', 'details': 'Positive'}",review
"Fast and accurate, the best app for looking up new for sale and historical data.",5,2023-02-01 00:10:34,Google Play,POSITIVE,0.9997857213020325,"['fast and accurate, the best app', 'sale and historical data']",neutral,"{'fast and accurate, the best app': 'Positive', 'sale and historical data': 'Neutral'}",review
Since the latest build there is an error or something that pops up in Chinese writing. I have no idea why. Annoying. I'm using version 5.0.4.,2,2023-01-27 23:45:07,Google Play,NEGATIVE,-0.9991253018379211,"['the latest build', 'an error', 'chinese writing', 'no idea']",surprise,"{'the latest build': 'Negative', 'an error': 'Negative', 'chinese writing': 'Negative', 'no idea': 'Negative'}",bug_report
App is phenomenal to find real estate.,5,2023-01-25 23:49:33,Google Play,POSITIVE,0.9997926354408264,"['app', 'real estate']",joy,"{'app': 'Positive', 'real estate': 'Neutral'}",review
Can not installed.,1,2023-01-15 20:19:13,Google Play,NEGATIVE,-0.9996121525764465,[],sadness,{},review
Desperately needs a list view. I'm not gonna tap each home on the map individually...,3,2023-01-13 08:07:25,Google Play,NEGATIVE,-0.9995161294937134,"['a list view', 'each home', 'the map']",neutral,"{'a list view': 'Positive', 'each home': 'Neutral', 'the map': 'Neutral'}",review
"I loved this app and used it every day. Since the latest upgrade, the app is wonky. I am seeing strange characters, seeing magnified images, not seeing categories that always showed up before (e.g. New Listings) and being asked to log in to see them, even when I am already logged in. This is happening on my phone and tablet.",2,2023-01-10 22:54:22,Google Play,POSITIVE,0.991716206073761,"['this app', 'the latest upgrade', 'the app', 'strange characters', 'magnified images', 'categories', 'e.g. new listings', 'my phone', 'tablet']",surprise,"{'this app': 'Negative', 'the latest upgrade': 'Negative', 'the app': 'Negative', 'strange characters': 'Negative', 'magnified images': 'Negative', 'categories': 'Negative', 'e.g. new listings': 'Negative', 'my phone': 'Negative', 'tablet': 'Negative'}",review
"Recently tried to use this app and nothing loads. There are also error messages that keep popping up in English and Chinese I believe which is strange. I cannot even enter my own address into the search, there are 0 results. What's going on, HouseSigma team? My app is up to date so I am not sure what's happening. I'm currently using a Samsung Galaxy S9+ and it was working before.",1,2023-01-09 13:00:08,Google Play,NEGATIVE,-0.9909437298774719,"['this app', 'error messages', 'english', 'chinese', 'my own address', 'the search', '0 results', 'team', 'my app', 'date', 'a samsung galaxy s9']",surprise,"{'this app': 'Negative', 'error messages': 'Negative', 'english': 'Negative', 'chinese': 'Negative', 'my own address': 'Negative', 'the search': 'Negative', '0 results': 'Negative', 'team': 'Negative', 'my app': 'Positive', 'date': 'Positive', 'a samsung galaxy s9': 'Neutral'}",bug_report
"Amazing app, very informative and easy to use",5,2023-01-08 23:22:20,Google Play,POSITIVE,0.9998612403869629,['amazing app'],joy,{'amazing app': 'Positive'},review
Amazing app to find your home,5,2023-01-07 11:16:47,Google Play,POSITIVE,0.9998698234558105,"['amazing app', 'your home']",surprise,"{'amazing app': 'Positive', 'your home': 'Neutral'}",review
Exceptional,5,2023-01-05 18:13:06,Google Play,POSITIVE,0.9998514652252197,[],neutral,{},review
It is the best source of information for real estate,5,2023-01-03 04:37:53,Google Play,POSITIVE,0.9997592568397522,"['the best source', 'information', 'real estate']",neutral,"{'the best source': 'Positive', 'information': 'Positive', 'real estate': 'Positive'}",review
It is a great app. Very helpful looking for properties,5,2022-12-30 05:21:10,Google Play,POSITIVE,0.9996026158332825,"['a great app', 'properties']",joy,"{'a great app': 'Positive', 'properties': 'Neutral'}",review
Great app,5,2022-12-28 18:53:00,Google Play,POSITIVE,0.999821126461029,['great app'],joy,{'great app': 'Positive'},review
Since your recent update the app is totally a stretched screen. The update may have been great for Mac but not for Samsung tablet.,2,2022-12-28 00:35:03,Google Play,NEGATIVE,-0.9984663724899292,"['your recent update', 'the app', 'a stretched screen', 'the update', 'mac', 'samsung tablet']",neutral,"{'your recent update': 'Negative', 'the app': 'Negative', 'a stretched screen': 'Negative', 'the update': 'Negative', 'mac': 'Neutral', 'samsung tablet': 'Negative'}",review
"The latest update has messed up everything. I am using a samsung TAB S2. Except the detail page of listings, all other areas of the app are unusually magnified to the point that cannot scroll down the pages, specially the login page to hit the login button! It renders the app useless on my device. Hence only one star. Please fix this!!! Otherwise I have been using this app for a long time. It is powerful, and provides a huge amount of information to the buyers and sellers as well.",1,2022-12-27 19:15:42,Google Play,NEGATIVE,-0.992506206035614,"['the latest update', 'a samsung tab s2', 'the detail page', 'listings', 'all other areas', 'the app', 'the point', 'the pages', 'the login button', 'the app', 'my device', 'hence only one star', 'this app', 'a long time', 'a huge amount', 'information', 'the buyers', 'sellers']",anger,"{'the latest update': 'Negative', 'a samsung tab s2': 'Negative', 'the detail page': 'Negative', 'listings': 'Neutral', 'all other areas': 'Negative', 'the app': 'Negative', 'the point': 'Negative', 'the pages': 'Negative', 'the login button': 'Negative', 'my device': 'Negative', 'hence only one star': 'Negative', 'this app': 'Negative', 'a long time': 'Negative', 'a huge amount': 'Negative', 'information': 'Negative', 'the buyers': 'Negative', 'sellers': 'Negative'}",bug_report
"Awesome, and thank you so much for !",5,2022-12-19 06:54:49,Google Play,POSITIVE,0.999870777130127,[],joy,{},review
"After the Dec 2022 update, it's just a mess. Can't click on anything. Scroll down on any page amd scrolling up would refresh instead of going back up. I have to close and reopen the app everytime i want to click on the for sale or rental icons. Wont go to the next picture when swiped right or left. Using Android on a galaxy note 20 ultra. This app was working great before the recent update. Will change the rating if its fixed in the next couple of weeks. How was this allowed?! Update: issues fix",5,2022-12-14 20:39:14,Google Play,NEGATIVE,-0.9995436072349548,"['the dec 2022 update', 'just a mess', 'any page', 'amd', 'the app everytime', 'the for sale or rental icons', 'the next picture', 'android', 'a galaxy note', '20 ultra', 'this app', 'the recent update', 'the rating', 'the next couple', 'weeks', 'issues']",neutral,"{'the dec 2022 update': 'Negative', 'just a mess': 'Negative', 'any page': 'Negative', 'amd': 'Negative', 'the app everytime': 'Negative', 'the for sale or rental icons': 'Negative', 'the next picture': 'Negative', 'android': 'Negative', 'a galaxy note': 'Negative', '20 ultra': 'Negative', 'this app': 'Negative', 'the recent update': 'Negative', 'the rating': 'Negative', 'the next couple': 'Negative', 'weeks': 'Negative', 'issues': 'Negative'}",bug_report
Please add section for pre-construction.,5,2022-12-09 05:27:55,Google Play,NEGATIVE,-0.9521462321281433,"['section', 'pre', 'construction']",neutral,"{'section': 'Neutral', 'pre': 'Neutral', 'construction': 'Negative'}",feature_request
