review,rating,date,source,sentiment_label,sentiment_score,topics
Every update makes this app more and more useless. You cant see how long a property has been listed anymore and the most recent update took away scrolling properties unless using list view where you can't see the location on the map. After using this site/app for over decade I am deleting it and using zillow instead.,1,2025-03-12 07:49:31,Google Play,NEGATIVE,-0.9997498393058777,"['every update', 'this app', 'a property', 'the most recent update', 'scrolling properties', 'list view', 'the location', 'the map', 'this site/app', 'decade', 'zillow']"
Really annoying to search properties by map after the update.,1,2025-03-12 02:17:02,Google Play,NEGATIVE,-0.9996713399887085,"['properties', 'map', 'the update']"
"It feels like with every update the app gets worse. I hate now having to click on each listing on the map. Last week I was able to swipe through all listings in a selected area. Also, bring back the mortgage calculator function for each listing... its been gone for so long now. I've heard that House Sigma is good so I'll probably check that out.",1,2025-03-11 08:57:31,Google Play,NEGATIVE,-0.9980053305625916,"['every update', 'the app', 'each listing', 'the map', 'all listings', 'a selected area', 'the mortgage calculator function', 'each listing', 'that house sigma']"
"They did an app update, now it is no longer compatible with my phone.",1,2025-03-09 23:59:08,Google Play,NEGATIVE,-0.9997444748878479,"['an app update', 'my phone']"
"works well searching, a little slow due to how many properties are being pulled. tones of clear pictures. it seems up to date",5,2025-03-09 18:53:17,Google Play,POSITIVE,0.9819267392158508,"['how many properties', 'tones', 'clear pictures', 'date']"
"easy to use and up to date, lots of details and transparency",5,2025-03-09 10:22:14,Google Play,POSITIVE,0.9998403787612915,"['date', 'details', 'transparency']"
it doesn't show nearby properties on sale even in same street if 2 properties listed. precise location accuracy to be improved,2,2025-03-08 23:56:24,Google Play,NEGATIVE,-0.9928004741668701,"['nearby properties', 'sale', 'same street', '2 properties', 'precise location accuracy']"
Recent update broke functionality of map and results,3,2025-03-08 23:10:34,Google Play,NEGATIVE,-0.9632697701454163,"['recent update', 'functionality', 'map', 'results']"
Retired Broker/Owner of multiple locations. I find this app bit quirky.,3,2025-03-08 22:08:38,Google Play,POSITIVE,0.9965687990188599,"['retired broker/owner', 'multiple locations']"
Terrible user map interface.,1,2025-03-08 12:34:40,Google Play,NEGATIVE,-0.9998010993003845,['terrible user map interface']
"It's so annoying and time-consuming when trying to create an account. Every time I try, if I leave the page, it sends me back to the beginning, over and over again. I need to leave the page just to copy and paste my email and the generated strong password. Plus, it's constantly asking me to prove that I'm not a robot, repeatedly. This is a waste of time. Some websites do this internationally because they want us to sign up using Google, Apple, or Facebook accounts, which gives them access to",1,2025-03-05 01:46:06,Google Play,NEGATIVE,-0.9997660517692566,"['an account', 'the page', 'the beginning', 'the page', 'my email', 'the generated strong password', 'a robot', 'a waste', 'time', 'some websites', 'google', 'apple', 'facebook accounts', 'access']"
"This app is really good I reccomend you can chose how many bedrooms, bathrooms how much the price can be. You can also choose what type of place you want apartment, house, basement and others. You can also select certain stuff that you want in the place for exaple a fireplace. I do reccomend weather you are looking for yourself your family or friend this is the perfect app to find a place for you.",5,2025-03-04 06:47:26,Google Play,POSITIVE,0.9995388984680176,"['this app', 'how many bedrooms', 'bathrooms', 'the price', 'what type', 'place', 'apartment', 'house', 'basement', 'certain stuff', 'the place', 'exaple', 'a fireplace', 'weather', 'your family', 'friend', 'the perfect app', 'a place']"
the properties listed for $1.00? why is this a thing ? it's definitely not that price so why ?,3,2025-03-04 04:39:31,Google Play,NEGATIVE,-0.9994244575500488,"['the properties', 'a thing']"
"The page showing all images for a property still uses 100% CPU on my android tablet when scrolling. It's unusable as it is so slow to scroll. Back to the website, even though it's unreliable and inconsistent. Not sure who develops the app and website but Canada deserves a better alternative to this monopoly.",2,2025-03-03 08:18:27,Google Play,NEGATIVE,-0.9989456534385681,"['the page', 'all images', 'a property', '100% cpu', 'my android tablet', 'the website', 'the app', 'website', 'canada', 'a better alternative', 'this monopoly']"
the single best software for lustings/info-- period! Bar none !!,5,2025-03-02 19:56:36,Google Play,POSITIVE,0.9974125027656555,"['the single best software', 'lustings/info-- period']"
nice little app I use it for other things also! the detail in the maps is great,5,2025-03-02 09:20:12,Google Play,POSITIVE,0.9998098015785217,"['other things', 'the detail', 'the maps']"
"Newest update sucks. They removed useful information such as time on market and previous sale prices. This is useful information to potential buyers which is probably why it was removed. Real estate agents do NOT want educated customers, helps keep this scam running. This app is not helping the housing issues we are facing, it is doing the opposite. Give consumers all the info possible.",2,2025-03-01 21:19:16,Google Play,NEGATIVE,-0.9991940855979919,"['newest update sucks', 'useful information', 'time', 'market', 'previous sale prices', 'useful information', 'potential buyers', 'real estate agents', 'educated customers', 'this scam', 'this app', 'the housing issues', 'the opposite', 'consumers', 'all the info']"
Excellent app.,5,2025-02-25 21:42:33,Google Play,POSITIVE,0.9998461008071899,['excellent app']
"love this ,especially being able to search by the map",5,2025-02-23 01:42:35,Google Play,POSITIVE,0.9998736381530762,['the map']
"Doesn't give history of prices in listing's, selling,buying, leasing and etc... it's practicly useless",1,2025-02-22 20:26:28,Google Play,NEGATIVE,-0.9997130036354065,"['history', 'prices', 'buying', 'leasing']"
Doesn't work on Android 15.,2,2025-02-22 08:08:45,Google Play,NEGATIVE,-0.9993017911911011,[]
well laid out and easy to use,5,2025-02-21 00:01:41,Google Play,POSITIVE,0.9998000264167786,[]
"I can't select the sqf of the properties in the app, I already sent a help ticket in the website a few months ago but I haven't heard back.",3,2025-02-15 07:33:35,Google Play,NEGATIVE,-0.9968013763427734,"['the sqf', 'the properties', 'the app', 'a help ticket', 'the website']"
Very good app,5,2025-02-13 16:20:35,Google Play,POSITIVE,0.9998675584793091,['very good app']
"I just got an update and the time period for the listings are gone. I also strongly dislike all the listings for $1! They clearly aren't and should have to list at a regular asking price. And why are there timeshare properties listed under freehold? If you need an employee to better monitor these issues for you, I'd be more than willing to assist so others do not experience these issues.",2,2025-02-13 08:19:39,Google Play,NEGATIVE,-0.9995625615119934,"['an update', 'the time period', 'the listings', 'all the listings', 'a regular asking price', 'timeshare properties', 'freehold', 'an employee', 'these issues', 'these issues']"
This app is terrible,1,2025-02-09 04:53:35,Google Play,NEGATIVE,-0.9996359348297119,['this app']
"Fantastic app that shows pretty much any professionally listed piece of property. It's easy to use, with plenty of great features.",5,2025-02-06 06:01:17,Google Play,POSITIVE,0.9998626708984375,"['fantastic app', 'any professionally listed piece', 'property', 'plenty', 'great features']"
Easy to use !,5,2025-01-29 22:00:48,Google Play,POSITIVE,0.9990563988685608,[]
really good,5,2025-01-29 12:24:51,Google Play,POSITIVE,0.9998512268066406,[]
Super easy to navigate the app,5,2025-01-27 23:01:10,Google Play,POSITIVE,0.9987661838531494,['the app']
it would be nice if you're searches could include more than three locations. I continually have to add old ones back once I've added new sites.,4,2025-01-23 03:24:10,Google Play,NEGATIVE,-0.9987431168556213,"['searches', 'more than three locations', 'old ones', 'new sites']"
it is all good,4,2025-01-21 07:26:13,Google Play,POSITIVE,0.9998483657836914,[]
"new update is rough! this was always my go to site for the fact that you could scroll up and down instead of left to right through pictures and the pictures were almost full screen period also once you are on the large images, the back button does not work",1,2025-01-19 11:47:33,Google Play,NEGATIVE,-0.9997356534004211,"['new update', 'my go', 'site', 'the fact', 'right', 'pictures', 'the pictures', 'almost full screen period', 'the large images', 'the back button']"
Can we have a dark mode?,4,2025-01-17 11:08:42,Google Play,NEGATIVE,-0.9981533885002136,['a dark mode']
Great!,5,2025-01-16 23:51:12,Google Play,POSITIVE,0.9998692274093628,[]
I find this app to be working very good.,5,2025-01-16 06:53:53,Google Play,POSITIVE,0.9997009038925171,['this app']
awesome updated all the time,5,2025-01-13 03:30:51,Google Play,POSITIVE,0.9998589754104614,['awesome']
the map feature is excellent,5,2025-01-10 16:49:23,Google Play,POSITIVE,0.9998692274093628,['the map feature']
Good,5,2025-01-10 11:10:09,Google Play,POSITIVE,0.9998161196708679,[]
Great stuff,5,2025-01-08 21:19:24,Google Play,POSITIVE,0.9998660087585449,['great stuff']
great! party,5,2025-01-06 09:04:31,Google Play,POSITIVE,0.9998650550842285,['great! party']
"So here's the problem I put a area in the surch bar for Holmes for sale in east saint paul manatoba and nothing shows up under 400,000 but when my girlfriend sends me a house with address it show in map under 400,000 so your app is terrible at showing Holmes it like it hides all cheaper Holmes for more expensive ones need to fix this app terrible Search",1,2025-01-06 05:19:16,Google Play,NEGATIVE,-0.9996241331100464,"['the problem', 'a area', 'the surch bar', 'holmes', 'sale', 'east saint paul manatoba', 'my girlfriend', 'a house', 'address', 'map', 'your app', 'holmes', 'all cheaper holmes', 'more expensive ones', 'this app terrible search']"
Unable to search Land for sale.,4,2025-01-06 03:31:07,Google Play,NEGATIVE,-0.9991846680641174,"['land', 'sale']"
"Cumbersome, often crashing.",2,2025-01-05 04:03:14,Google Play,NEGATIVE,-0.9989171028137207,[]
"Extremely poorly designed app. You need to force sellers to give ONE accurate number for square footage across the listing. Add this as a filter so we can filter out the garbage. I want to remove anything lower than 900 sqft. with two bedrooms? These aren't places to live in, just bad investments that shouldn't be rewarded. Realtors and sellers are misleading buyers and waste time by forcing an inquiry because of this. This app is meant to only help sellers, and not buyers.",1,2025-01-03 22:01:11,Google Play,NEGATIVE,-0.9997503161430359,"['extremely poorly designed app', 'sellers', 'one accurate number', 'square footage', 'the listing', 'a filter', 'the garbage', '900 sqft', 'two bedrooms', 'places', 'just bad investments', 'realtors', 'sellers', 'buyers', 'time', 'an inquiry', 'this app', 'sellers', 'not buyers']"
more filter options needed,3,2025-01-02 09:38:21,Google Play,NEGATIVE,-0.9788509607315063,['more filter options']
Does what it should.,4,2025-01-01 01:58:52,Google Play,POSITIVE,0.9997081160545349,[]
