review,rating,date,source,sentiment_label,sentiment_score,topics
Stalls out every search. Takes forever.,1,2024-07-30 20:51:43,Google Play,NEGATIVE,-0.9995803236961365,['every search']
I cannot see the sale price,4,2024-07-28 10:59:32,Google Play,NEGATIVE,-0.9844833016395569,['the sale price']
Never had any issues with it,5,2024-07-28 06:24:39,Google Play,NEGATIVE,-0.8186219930648804,['any issues']
i wish I didn't have to put filters in everytime I open app,3,2024-07-26 06:32:37,Google Play,NEGATIVE,-0.9924225211143494,"['filters', 'everytime', 'app']"
Good but wish their was the option to exclude types of real estate,4,2024-07-25 00:18:54,Google Play,NEGATIVE,-0.9798396229743958,"['the option', 'types', 'real estate']"
A Pretty Decent App!,5,2024-07-24 21:00:20,Google Play,POSITIVE,0.9998493194580078,['a pretty decent app']
Use the desktop version or a completely different app. This app was more user friendly in the previous version. Map is cluttered with side scrolling property windows. Map boundry automatically applied in some searches. no options to customize. Go back to the previous version and try again cause this is trash,1,2024-07-23 10:10:26,Google Play,NEGATIVE,-0.9997324347496033,"['the desktop version', 'a completely different app', 'this app', 'the previous version', 'map', 'side scrolling property windows', 'map boundry', 'some searches', 'no options', 'the previous version', 'trash']"
Crash constanly,1,2024-07-22 04:01:43,Google Play,NEGATIVE,-0.9686957597732544,['crash']
The app has gotten worse it changed to an unusable app with no way to properly search for property and when it does search it's showing house prices in yen,1,2024-07-21 23:02:09,Google Play,NEGATIVE,-0.9997560381889343,"['the app', 'an unusable app', 'no way', 'property', 'house prices', 'yen']"
love it...so convenient and easy!!!,5,2024-07-21 22:33:50,Google Play,POSITIVE,0.999863862991333,[]
"I normally like the app, but it's displaying the cost of the listings in Yen instead of Dollars.",2,2024-07-21 09:12:07,Google Play,NEGATIVE,-0.9982568621635437,"['the app', 'the cost', 'the listings', 'yen', 'dollars']"
great to look around and see other houses simmilar to see what yours might be worth,5,2024-07-15 20:06:41,Google Play,POSITIVE,0.9997798800468445,['other houses']
Realtors are using lower listing prices on properties as opposed to the real sale price thus lowering the value of my property affecting my personal finances in 2024 .Please post the correct value 👌 of our Houses that os sitting on The government's Land that I am paying taxes legally in Brampton!!!,1,2024-07-14 18:07:01,Google Play,NEGATIVE,-0.9889577031135559,"['realtors', 'listing prices', 'properties', 'the real sale price', 'the value', 'my property', 'my personal finances', 'the correct value', 'our houses', ""the government's land"", 'taxes', 'brampton']"
"great details, lots of information",5,2024-07-13 08:23:54,Google Play,POSITIVE,0.9998687505722046,"['great details', 'lots', 'information']"
Wish they were more accurate about maintenance fees and 55+ buildings,4,2024-07-11 03:42:07,Google Play,NEGATIVE,-0.9993244409561157,"['maintenance fees', '55+ buildings']"
The best app,5,2024-07-05 06:08:17,Google Play,POSITIVE,0.9998469352722168,['the best app']
its a fantastic easy to use app.,5,2024-07-03 21:05:50,Google Play,POSITIVE,0.9998416900634766,['app']
"layout is great, but trying to back out of the picture gallery and listing is a pain.",4,2024-06-26 08:00:12,Google Play,NEGATIVE,-0.9988380074501038,"['layout', 'the picture gallery', 'listing', 'a pain']"
The app itself is pretty okay. Just wish you could comment on postings tell the agent how crazy there client is for asking such a ridiculous amount for a rental unit when there are better units posted for less money,4,2024-06-24 19:39:54,Google Play,POSITIVE,0.9510214924812317,"['the app', 'postings', 'the agent', 'there client', 'such a ridiculous amount', 'a rental unit', 'better units', 'less money']"
"great app, good place to search for properties",5,2024-06-23 14:09:46,Google Play,POSITIVE,0.9997265934944153,"['great app', 'good place', 'properties']"
So easy and informative!,5,2024-06-22 23:43:39,Google Play,POSITIVE,0.9998565912246704,[]
wish I could favorite more homes,3,2024-06-22 04:08:49,Google Play,NEGATIVE,-0.9950841069221497,['more homes']
up to date and informative!,5,2024-06-19 03:27:13,Google Play,POSITIVE,0.9998599290847778,['date']
10 steps backwards and 15 years back in time! Very laggy app. They had a good app and they broke it! Gets very frustrated with this app sometimes! It has a very good idea behind it tho!,1,2024-06-18 07:54:03,Google Play,NEGATIVE,-0.9982182383537292,"['time', 'very laggy app', 'a good app', 'this app', 'a very good idea']"
Best app of his Kind everything,5,2024-06-17 01:58:43,Google Play,POSITIVE,0.9997652173042297,"['best app', 'his kind']"
veautiful,5,2024-06-16 20:55:33,Google Play,NEGATIVE,-0.9628025889396667,[]
very good,5,2024-06-16 15:26:01,Google Play,POSITIVE,0.9998520612716675,[]
great experience on the site but the real estate agents aren't very helpful when I'm looking for a farm,5,2024-06-16 03:16:05,Google Play,NEGATIVE,-0.9979180693626404,"['great experience', 'the site', 'the real estate agents', 'a farm']"
love it!,5,2024-06-15 22:00:20,Google Play,POSITIVE,0.9998776912689209,[]
Great app!! Super easy and sensible.,5,2024-06-15 03:52:06,Google Play,POSITIVE,0.9998173117637634,['great app']
a Great helpful app!,5,2024-06-10 05:19:11,Google Play,POSITIVE,0.9997792840003967,['a great helpful app']
"I peruse this website very often. So informative, I love viewing all the listings from all over western Canada.",5,2024-06-09 08:57:09,Google Play,POSITIVE,0.9991152882575989,"['this website', 'all the listings', 'western canada']"
very helpful APP. Hope it is getting updated from time to time.,5,2024-06-08 22:51:41,Google Play,POSITIVE,0.99819415807724,"['very helpful app', 'time', 'time']"
"awesome app, very useful application 👍",5,2024-06-07 20:43:51,Google Play,POSITIVE,0.999765932559967,"['awesome app', 'very useful application']"
like it,5,2024-06-07 10:03:51,Google Play,POSITIVE,0.9997184872627258,[]
perfect,5,2024-06-04 09:22:15,Google Play,POSITIVE,0.9998517036437988,[]
Great app,4,2024-06-03 23:13:22,Google Play,POSITIVE,0.999821126461029,['great app']
After latest software update (Android 14) app says I'm not connected to the internet,1,2024-06-02 21:22:13,Google Play,NEGATIVE,-0.9985907673835754,"['latest software update', 'android 14) app', 'the internet']"
"When repositioning the map view, it does not consistently show all available listings within the area.",3,2024-06-02 20:05:35,Google Play,NEGATIVE,-0.9997078776359558,"['the map view', 'all available listings', 'the area']"
good App,5,2024-05-27 04:58:04,Google Play,POSITIVE,0.9998493194580078,['good app']
Easy to use while traveling 👍🏻,5,2024-05-25 21:50:48,Google Play,POSITIVE,0.992364764213562,[]
Great app ☺️,5,2024-05-24 19:50:35,Google Play,POSITIVE,0.9993553757667542,['great app']
This app is user-friendly my @$$. Can't navigate through the platform for $h!7. FIX IT.,1,2024-05-24 11:09:47,Google Play,NEGATIVE,-0.9989579916000366,"['this app', 'user-friendly my @$$.', 'the platform', '$h!7']"
My Favorite Realtor App. Is fairly reliable,5,2024-05-23 20:10:02,Google Play,POSITIVE,0.9995416402816772,['my favorite realtor app']
Super easy to use & properties well explained.,5,2024-05-22 03:16:19,Google Play,POSITIVE,0.9994182586669922,[]
certainly has helped me investigate options to purchase,5,2024-05-21 02:38:23,Google Play,POSITIVE,0.9993002414703369,['options']
I like the access accross Canada. Some provinces have better standards for information.,5,2024-05-18 10:34:02,Google Play,POSITIVE,0.99518883228302,"['the access', 'canada', 'some provinces', 'better standards', 'information']"
Excellent service 👏 👍 👌 😀,5,2024-05-16 23:10:23,Google Play,POSITIVE,0.9996615648269653,['excellent service 👏']
Easy navigation with few filters.,5,2024-05-14 10:51:12,Google Play,NEGATIVE,-0.730162501335144,"['easy navigation', 'few filters']"
I would like to see what the house actually sold for,4,2024-05-14 00:25:31,Google Play,POSITIVE,0.9990671277046204,['the house']
Great tool to keep track of housing markets.,5,2024-05-13 18:47:19,Google Play,POSITIVE,0.9997413754463196,"['great tool', 'track', 'housing markets']"
good stuff 👏,3,2024-05-13 14:49:22,Google Play,POSITIVE,0.9998595714569092,['good stuff 👏']
love it!,5,2024-05-13 13:58:41,Google Play,POSITIVE,0.9998776912689209,[]
yes ok yes,5,2024-05-09 19:54:55,Google Play,POSITIVE,0.9997463822364807,[]
It's got what ya need 👍,5,2024-05-09 07:13:57,Google Play,POSITIVE,0.9774137139320374,[]
"this app is really useful for me, and I think it would be for everyone",5,2024-05-09 03:37:07,Google Play,POSITIVE,0.995147168636322,['this app']
great app,5,2024-05-09 02:48:23,Google Play,POSITIVE,0.999821126461029,['great app']
love it! I use it all the time,5,2024-05-09 02:34:22,Google Play,POSITIVE,0.9998736381530762,[]
good inconvenient,5,2024-05-08 21:45:52,Google Play,POSITIVE,0.9995865225791931,['good inconvenient']
Very good design,5,2024-05-08 07:40:59,Google Play,POSITIVE,0.9998689889907837,['very good design']
very good. they are keeping up with the times. nice app,4,2024-05-08 02:41:55,Google Play,POSITIVE,0.9998699426651001,"['the times', 'nice app']"
Very helpful.,5,2024-05-08 01:45:39,Google Play,POSITIVE,0.9998071789741516,[]
automatically sends me new properties,5,2024-05-07 19:27:12,Google Play,POSITIVE,0.9955096244812012,['new properties']
Good tool. Enjoy map-view function.,4,2024-05-07 19:10:31,Google Play,POSITIVE,0.9997429251670837,"['good tool', 'map-view function']"
"Realtor.ca is my go to page to viewing Residential Real Estate listings, and other type of properties soon as they hit the Market, contact me for a more indepdt search that fits your personal needs.",5,2024-05-07 07:24:07,Google Play,NEGATIVE,-0.9305490255355835,"['my go', 'page', 'residential real estate listings', 'other type', 'properties', 'the market', 'a more indepdt search', 'your personal needs']"
can you change the map back to the old version. the new one is not user friendly,4,2024-05-06 05:48:19,Google Play,NEGATIVE,-0.9996656179428101,"['the map', 'the old version', 'the new one', 'user']"
Good features to find what you want,5,2024-05-05 22:51:55,Google Play,POSITIVE,0.9998722076416016,['good features']
"Easy to search, filter, and sort. Love it.",5,2024-05-05 22:02:06,Google Play,POSITIVE,0.9998743534088135,[]
great site,5,2024-05-05 19:56:23,Google Play,POSITIVE,0.9998682737350464,['great site']
good,5,2024-05-05 01:15:07,Google Play,POSITIVE,0.9998161196708679,[]
Easy to use app with lots of resourceful links!,5,2024-05-04 03:56:54,Google Play,POSITIVE,0.9995326995849609,"['app', 'lots', 'resourceful links']"
"user friendly, has every thing you need to know to narrow a search.",5,2024-05-04 01:08:26,Google Play,NEGATIVE,-0.9870530962944031,"['user', 'every thing', 'a search']"
great app with great customizable notification feature!,5,2024-05-03 23:12:21,Google Play,POSITIVE,0.9997451901435852,"['great app', 'great customizable notification feature']"
This app has been great lately! Love my addiction! 💓,5,2024-05-03 21:01:54,Google Play,POSITIVE,0.9983660578727722,"['this app', 'my addiction']"
"Not 100% comprehensive, but it's a great starting place to look for properties. I love how the filtered notifications help me watch the market: I get emails with new listings and don't have to go searching for myself.",4,2024-05-03 20:42:13,Google Play,POSITIVE,0.9997017979621887,"['a great starting place', 'properties', 'the filtered notifications', 'the market', 'emails', 'new listings']"
App is buggy. When I finish viewing a listing I turn back and it sends me back on top rather than when I lastly left. Fix this and it is 4/5. (Ps: Please add demographics),2,2024-04-29 18:46:36,Google Play,NEGATIVE,-0.9991569519042969,"['app', 'a listing', 'demographics']"
"Shows only some houses, House Sigma is far better.",3,2024-04-28 00:04:28,Google Play,POSITIVE,0.8890712857246399,"['only some houses', 'house sigma']"
I find it really clunky and unresponsive. But still a good tool for house browsing on the go.,3,2024-04-27 21:25:33,Google Play,POSITIVE,0.9967202544212341,"['but still a good tool', 'house', 'the go']"
Very good app,5,2024-04-25 10:15:17,Google Play,POSITIVE,0.9998675584793091,['very good app']
"Wont load the map properly, so hard to search. More bugs than working parts of this app",1,2024-04-23 17:02:31,Google Play,NEGATIVE,-0.999414324760437,"['the map', 'more bugs', 'working parts', 'this app']"
Why would you think imwant french? I've only just installed the app and I've told you English multiple times yet you continue to change to french.,1,2024-04-23 05:39:50,Google Play,NEGATIVE,-0.9773731231689453,"['the app', 'french']"
"App is buggy, just use the full website instead. For example, have a saved search, it's useless on the app unless you open the search, then open filters so that you can actually see the results of the saved search. Did you add notes on the website? Yeah, good luck with that, they don't show up in the app. Limit of hiding only 150 listings is too limiting. Tons of listings that are sold or pending show up as active for weeks and weeks when in reality they aren't even on the market any more.",2,2024-04-22 20:27:46,Google Play,NEGATIVE,-0.9996398687362671,"['app', 'the full website', 'example', 'a saved search', 'the app', 'the search', 'the results', 'the saved search', 'notes', 'the website', 'the app', 'limit', 'only 150 listings', 'tons', 'listings', 'pending show', 'weeks', 'weeks', 'reality', 'the market']"
"Here's an innovative idea, how about waiting until the user selects the neighborhood, before pre loading all 20,000 listings in a city?",3,2024-04-20 21:50:21,Google Play,NEGATIVE,-0.9478541612625122,"['an innovative idea', 'the user', 'the neighborhood', 'pre', 'all 20,000 listings', 'a city']"
Okay,5,2024-04-17 03:21:42,Google Play,POSITIVE,0.9997709393501282,[]
"Slow, cumbersome. No innovative ideas. It's a rakett.",1,2024-04-12 05:02:49,Google Play,NEGATIVE,-0.9998114705085754,"['no innovative ideas', 'a rakett']"
Great,5,2024-04-11 19:39:52,Google Play,POSITIVE,0.9998630285263062,[]
"I love the new improvements. There is a problem with the notification. When you get a notification for a property, and you click on the notification, sometimes it does not direct you towards the new listing.",4,2024-04-04 11:05:51,Google Play,NEGATIVE,-0.988955557346344,"['the new improvements', 'a problem', 'the notification', 'a notification', 'a property', 'the notification', 'the new listing']"
App works well. It isn't a 5 star because turning notifications off for a search does nothing. Considering uninstalling to stop the spam.,4,2024-04-02 08:17:34,Google Play,POSITIVE,0.9567742347717285,"['app', 'a 5 star', 'notifications', 'a search', 'the spam']"
"Terrible app , Can't hide listing you seen , reset your filter ever time u use it . Stick with Zillow or Redfin or Rew.ca",1,2024-03-27 18:20:09,Google Play,NEGATIVE,-0.9981086254119873,"['terrible app', 'your filter', 'zillow', 'redfin', 'rew.ca']"
Keeps crashing everytime I open it. Tried reinstalling as well with no luck. Shame because I used to love it,1,2024-03-21 12:35:06,Google Play,NEGATIVE,-0.9659581780433655,"['everytime', 'no luck', 'shame']"
I can't scroll the pictures anymore. It stops after the third picture.,2,2024-03-18 07:37:07,Google Play,NEGATIVE,-0.9988059997558594,"['the pictures', 'the third picture']"
Don't waste your time download it simply just don't work. Flash and quit,1,2024-03-15 15:02:21,Google Play,NEGATIVE,-0.9996823072433472,['your time download']
"Won't let me sign into my account even after changing my password twice! It always says, ""Your email and password combination do not match your account info.""",2,2024-03-12 22:29:52,Google Play,NEGATIVE,-0.9996623992919922,"['my account', 'my password', 'your email', 'password combination', 'your account info']"
"Very help full app, found my first home and still help my friend's find there homes",5,2024-03-10 20:22:28,Google Play,POSITIVE,0.9888209104537964,"['full app', 'my first home', ""my friend's find"", 'homes']"
Good experience,5,2024-03-07 04:59:35,Google Play,POSITIVE,0.9998599290847778,['good experience']
It wouldn't let me rate the app for my Android because the new version of the app doesn't work on my older Android. It won't let me continue to use the old app and I'm not carrying my tablet all over Hell's half acre to look at Realtor.ca app so I guess I'm finally switching all the way over to House Sigma. Not going to get a new phone just for Realtor.ca,1,2024-03-05 23:55:02,Google Play,NEGATIVE,-0.9984671473503113,"['the app', 'my android', 'the new version', 'the app', 'my older android', 'the old app', 'my tablet', ""hell's half acre"", 'realtor.ca app', 'house sigma', 'a new phone']"
Filter doesn't work well if you put in two bedroom it's still shows you 1+,2,2024-03-01 07:06:02,Google Play,NEGATIVE,-0.9991970658302307,"['filter', 'two bedroom']"
Residential should mean residential houses. I don't want my results flooded with vacant land.,3,2024-02-12 21:04:43,Google Play,NEGATIVE,-0.9994369149208069,"['residential houses', 'my results', 'vacant land']"
I just installed the app an hour ago. Typed in two different addresses. Came up with properties. Nowhere near the location. I wanted. Fix it or a uninstall,1,2024-02-10 23:01:04,Google Play,NEGATIVE,-0.9995871186256409,"['the app', 'two different addresses', 'properties', 'the location']"
I mean it does what it advertisers generally but it seems a little too generic and it's not always clear enough on the market details.,3,2024-02-10 09:23:49,Google Play,NEGATIVE,-0.9997842907905579,['the market details']
This is my go to app for looking for homes,5,2024-02-07 07:34:20,Google Play,NEGATIVE,-0.9939911961555481,"['my go', 'homes']"
"Unusably slow. Just use the website, this app will drive you mad.",1,2024-02-06 06:53:12,Google Play,NEGATIVE,-0.9983119964599609,"['the website', 'this app']"
"The app has one major bug. When you click on a Google link for a listing, it opens the realtor app but doesn't load the listing, you have to re-search again in the app. It's such a stupid programming error that I had to give it a one star.",1,2024-02-06 02:19:39,Google Play,NEGATIVE,-0.9997450709342957,"['the app', 'one major bug', 'a google link', 'a listing', 'the realtor app', 'the listing', 'the app', 'such a stupid programming error', 'a one star']"
No point as you don't have easy access to the calculators and couldn't find the condo fees. Maybe they are there but I'm not going to waste time on an app if the website is better.,3,2024-02-04 05:41:03,Google Play,NEGATIVE,-0.7640109658241272,"['no point', 'easy access', 'the calculators', 'the condo fees', 'time', 'an app', 'the website']"
This app is totally horrible when having to redo filters for each search. It could be done and made alot easier. Really turns me away from apps like this. I don't have all day to sit and reapply filters. Have tried several ways to log in from the app and only tells me email and or password are incorrect when in fact they are correct. Even reset password and same garbage comes up. Nothing but a headache trying to view the listing. Can't search just one Province at a time.,1,2024-02-04 03:44:01,Google Play,NEGATIVE,-0.9977636337280273,"['this app', 'filters', 'each search', 'alot', 'apps', 'all day', 'several ways', 'the app', 'email', 'password', 'fact', 'password', 'same garbage', 'a headache', 'the listing', 'just one province', 'a time']"
"App is very user friendly, HOWEVER, PLEASE add a feature that filters out basement apartments. It is super stressful to read through every listing hoping to find a listing that isn't a basement apartment!",3,2024-01-25 19:35:43,Google Play,NEGATIVE,-0.9817249774932861,"['app', 'a feature', 'basement apartments', 'every listing', 'a listing', 'a basement apartment']"
My go-to. ♥️,5,2024-01-20 23:56:18,Google Play,POSITIVE,0.9983757734298706,['my go-to']
"I *HATE* this app!! It *won't* stay put for *5mins* (or LESS) after hot swapping to other apps...it keeps on reloading *from scratch* and forcing you to re-input your preferred info, *EVERY TIME*. It feels like it's got ADHD!! (I have this diagnosis, so I should know.) x_x '",1,2024-01-07 10:31:43,Google Play,NEGATIVE,-0.9996178150177002,"['hot swapping', 'other apps', 'scratch', 'your preferred info', 'adhd', 'this diagnosis']"
best app for looking up real estate!,5,2024-01-03 02:34:52,Google Play,POSITIVE,0.9987221360206604,"['best app', 'real estate']"
Logging in request is revoked even after resetting the password,1,2024-01-01 23:22:45,Google Play,NEGATIVE,-0.9986617565155029,"['request', 'the password']"
"If you're going to require an account in order to add listings to your favourites, make sure your users can create an account that works properly. I've tried logging in two different ways are both don't work. P.S. there doesn't appear to be any obvious support for when you have an account issue.",3,2023-12-30 01:47:29,Google Play,NEGATIVE,-0.9995985627174377,"['an account', 'order', 'listings', 'your favourites', 'your users', 'an account', 'two different ways', 'p.s', 'any obvious support', 'an account issue']"
"This app doesn't open any shared listing link. It just shows blank screen, no Map 9r nothing. Uninstalled it before but still the same result.",1,2023-12-29 18:45:27,Google Play,NEGATIVE,-0.9994586110115051,"['this app', 'any shared listing link', 'blank screen', 'still the same result']"
Excellent,5,2023-12-27 13:21:03,Google Play,POSITIVE,0.9998434782028198,[]
Very few filter criteria. Website is better. App is useless.,1,2023-12-24 11:09:16,Google Play,NEGATIVE,-0.999806821346283,"['very few filter criteria', 'website', 'app']"
beat free app for home searches,5,2023-12-22 04:48:05,Google Play,NEGATIVE,-0.9765592813491821,"['free app', 'home searches']"
"Add a filter for ATTACHED GARAGES. Trying to find a house with that feature is a pain in the @ss. Edit/reply: The garage option is not attached. When I search ""attached garage"" using the filter, I get zero results.",2,2023-12-20 05:03:37,Google Play,NEGATIVE,-0.9997650980949402,"['a filter', 'attached garages', 'a house', 'that feature', 'a pain', 'the @ss', 'the garage option', 'attached garage', 'the filter', 'zero results']"
Some properties not listed here comparing with web contents. It is real.,2,2023-12-16 07:06:13,Google Play,POSITIVE,0.9996895790100098,"['some properties', 'web contents']"
amazing app,4,2023-12-12 08:52:37,Google Play,POSITIVE,0.9998670816421509,['amazing app']
This is completely amazing words can't describe how much this is friendly access and the realtor that I am working with is awesome I give it 100% + +,5,2023-12-07 11:06:30,Google Play,POSITIVE,0.9998737573623657,"['completely amazing words', 'friendly access', 'the realtor', '100%']"
"does not open, hangs on main screen",1,2023-12-07 07:33:15,Google Play,NEGATIVE,-0.9994971752166748,['main screen']
"Garbage app, locks up all the time.",1,2023-12-01 02:48:55,Google Play,NEGATIVE,-0.9994246959686279,['garbage app']
I really like this App. Never had any trouble with it ever.,5,2023-11-30 05:07:18,Google Play,POSITIVE,0.9997300505638123,"['this app', 'any trouble']"
The best app 🙂👍,5,2023-11-29 09:55:11,Google Play,POSITIVE,0.999774158000946,['the best app 🙂']
"The app is easy to use, loads quickly and navigates well. I would like it if it automatically opened to the last saved search criteria for me.",4,2023-11-29 03:07:26,Google Play,POSITIVE,0.9989585876464844,"['the app', 'loads', 'the last saved search criteria']"
Looking for a place to rent,5,2023-11-28 21:27:12,Google Play,NEGATIVE,-0.9984064698219299,['a place']
I wish there was a favorite or reject button. Some things are a deal breaker and I want to quickly stop a listing from ever being shown to me again. I'd also like to add my own personal notes to any listings.,3,2023-11-27 00:14:32,Google Play,NEGATIVE,-0.9994962215423584,"['a favorite or reject button', 'some things', 'a deal breaker', 'a listing', 'my own personal notes', 'any listings']"
it's great to be able to look at property in the area you are interested in,4,2023-11-26 21:26:11,Google Play,POSITIVE,0.9998449087142944,"['property', 'the area']"
well informed,5,2023-11-21 06:19:35,Google Play,POSITIVE,0.9998540878295898,[]
The new update doesn't show the demographics in the area anymore.,1,2023-11-20 14:22:00,Google Play,NEGATIVE,-0.9992918968200684,"['the new update', 'the demographics', 'the area']"
I love this app!,5,2023-11-18 01:13:14,Google Play,POSITIVE,0.9998714923858643,['this app']
"So laggy & slow, this app is garbage. It's hard to describe but it feels like I'm on their website on my phone but worse. Its slow & I feel like I'm waiting for stuff to load which I shouldn't have to wait for while I have good fiber internet. This app is just utterly garbage, I just recommed using your computer.",1,2023-11-16 11:50:29,Google Play,NEGATIVE,-0.9997245669364929,"['this app', 'garbage', 'their website', 'my phone', 'its slow', 'stuff', 'good fiber internet', 'this app', 'utterly garbage', 'your computer']"
The old app was much more user friendly. The favorites used to stay even after they were sold so I could ask my agent what it sold for. It does not show new listings as nicely either.,1,2023-11-08 20:29:31,Google Play,NEGATIVE,-0.9994953870773315,"['the old app', 'the favorites', 'my agent', 'new listings']"
fun to use when road tripping lol,5,2023-11-07 09:24:50,Google Play,POSITIVE,0.9996949434280396,"['when road', 'lol']"
outside of some glitches with listing details ie land size is a much better app than realtor com,5,2023-11-07 00:43:38,Google Play,POSITIVE,0.9414927363395691,"['some glitches', 'details', 'ie land size', 'a much better app', 'realtor com']"
good for a go to real estate app.,4,2023-11-06 07:56:09,Google Play,POSITIVE,0.9916518330574036,"['a go', 'real estate app']"
Great to look around but I'd appreciate the mortgage calculator that's available on the website to also be available on the app.,4,2023-11-03 01:29:29,Google Play,POSITIVE,0.996246874332428,"['the mortgage calculator', 'the website', 'the app']"
Persistently asks for a location. Without this it won't even start. A very strange application.,1,2023-10-28 22:42:24,Google Play,NEGATIVE,-0.9992181062698364,"['a location', 'a very strange application']"
"This app's account management system is non-existent, and there is zero support for users who have random issues with their accounts. The website and app allows me to change my password, but then neither actually allow use of that changed password to login and use the site or app! If you want more frustration in your life, and you want to pile that frustration on top of the huge pile of stress you're already carrying due to buying or selling property, this is the app for you because it sucks.",1,2023-10-26 18:09:52,Google Play,NEGATIVE,-0.9997555613517761,"[""this app's account management system"", 'zero support', 'users', 'random issues', 'their accounts', 'the website', 'app', 'my password', 'use', 'that changed password', 'the site', 'app', 'more frustration', 'your life', 'that frustration', 'the huge pile', 'stress', 'property', 'the app']"
Like the platform. The information is easy to find. Useful tool.,5,2023-10-26 06:04:19,Google Play,POSITIVE,0.9990009665489197,"['the platform', 'the information', 'useful tool']"
what a way to look at homes,5,2023-10-25 02:08:54,Google Play,POSITIVE,0.9995056390762329,"['what a way', 'homes']"
App won't open in pixel 7. It just keeps crashing. Update: developer contacted me and fixed the issue within a week. Great response!!!,5,2023-10-24 07:27:48,Google Play,POSITIVE,0.9107228517532349,"['app', 'pixel', 'developer', 'the issue', 'a week', 'great response']"
smooth,5,2023-10-22 22:33:56,Google Play,POSITIVE,0.9997949004173279,['smooth']
great app,5,2023-10-21 21:55:46,Google Play,POSITIVE,0.999821126461029,['great app']
Too buggy takes forever to load icon just spins and spins never loads have to close and reopen and restart all over agian only to have the same thing happen again,1,2023-10-20 15:10:23,Google Play,NEGATIVE,-0.9892556667327881,"['buggy', 'icon', 'just spins', 'spins', 'never loads', 'agian', 'the same thing']"
"There are not enough floor plans, but everything else is very descriptive. I highly recommend this site, to begin your search for a new home. Have a look, make notes, and call your favourite realtor, or the listing agent, and gets the dreams moving!",4,2023-10-20 02:38:12,Google Play,POSITIVE,0.9998444318771362,"['enough floor plans', 'this site', 'your search', 'a new home', 'a look', 'notes', 'your favourite realtor', 'the listing agent', 'the dreams']"
"Unusable on the highest end Samsung device. App goes into a spin cycle any time I try to change view, configuration, etc.",1,2023-10-19 03:53:38,Google Play,NEGATIVE,-0.9966453909873962,"['the highest end samsung device', 'app', 'a spin cycle', 'view', 'configuration']"
wish easier to see days on market,4,2023-10-18 14:24:21,Google Play,NEGATIVE,-0.9884173274040222,"['days', 'market']"
The search function is broken. It glitches after few mins of using the app.,1,2023-10-18 12:21:30,Google Play,NEGATIVE,-0.9997743964195251,"['the search function', 'few mins', 'the app']"
Latest update complete fail. App freezes and stops working every time I try to zoom,1,2023-10-16 07:08:23,Google Play,NEGATIVE,-0.9997665286064148,"['latest update complete fail', 'app']"
Nothing like another monopolistic tool to help continue driving up prices for realtors and builders.,1,2023-10-14 19:46:23,Google Play,NEGATIVE,-0.9958412051200867,"['another monopolistic tool', 'prices', 'realtors', 'builders']"
Did not work on my Google pixel 7 properly,1,2023-10-13 20:12:28,Google Play,NEGATIVE,-0.9997925162315369,['my google pixel']
60% of the time using this app is doing the sign-in process. You already verify by SMS and you still sign me out everytime this is not call security this is call engineer failed. Every time I need information from this app it only response with login screen. Now I am gonna uninstall it which it is not working on it's purpose regularly.,2,2023-10-07 08:48:22,Google Play,NEGATIVE,-0.9996521472930908,"['60%', 'the time', 'this app', 'the sign-in process', 'sms', 'everytime', 'security', 'call engineer', 'every time', 'information', 'this app', 'login screen', ""it's purpose""]"
S22 plus up-to-date updating as of today. The app will not stay open. My system keeps telling me that the app is using too much battery and has a bug and wants to put it in deep sleep. I have uninstalled and reinstalled and the same problem happens. EDIT 10/5/2023: Thank you Realtor team. All is well with the app.,5,2023-10-06 10:02:25,Google Play,NEGATIVE,-0.998923122882843,"['date', 'today', 'the app', 'my system', 'the app', 'too much battery', 'a bug', 'deep sleep', 'the same problem', 'edit', 'realtor team', 'the app']"
"People falsely post properties at 1$ just so their listing shows up first. Hundreds of people do this, and realtor.ca just allows it. It makes it a major waste of time to search properties on here. Easy fix would be not allowing false 1$ listings.",1,2023-10-05 00:30:51,Google Play,NEGATIVE,-0.9994639754295349,"['people', 'properties', 'their listing', 'hundreds', 'people', 'time', 'properties', 'easy fix', 'false 1$ listings']"
Great app.,5,2023-10-03 22:51:29,Google Play,POSITIVE,0.9998407363891602,['great app']
"This app is extremely frustrating and seems incapable of establishing an internet connection. Google should introduce a ZERO-star rating option for apps like this. Despite multiple uninstallations and reinstalls, as well as granting all necessary permissions, it remains non-functional on a Samsung Fold. It appears that the developers are either unable to resolve the issues or have prioritized other tasks. Regrettably, it may be time to bid farewell to this app & explore alternative options. RIP",1,2023-10-03 04:23:28,Google Play,NEGATIVE,-0.9997010231018066,"['this app', 'an internet connection', 'google', 'a zero-star rating option', 'apps', 'multiple uninstallations', 'reinstalls', 'all necessary permissions', 'a samsung fold', 'the developers', 'the issues', 'other tasks', 'time', 'farewell', 'this app', 'alternative options']"
Perfect!!!,5,2023-10-02 03:44:26,Google Play,POSITIVE,0.9998705387115479,[]
great app!!!,5,2023-09-30 22:03:46,Google Play,POSITIVE,0.9998501539230347,['great app']
